participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.treatment,participant.start_time,participant.end_time,participant.finished,participant.browser,participant.attention_check,participant.cq_1_mistakes,participant.cq_2_mistakes,participant.cq_3_mistakes,participant.attempts_training,participant.attempts_work_1,participant.attempts_work_2,participant.attempts_work_3,participant.which_belief,participant.beliefs1,participant.beliefs2,participant.beliefs3,participant.beliefs1_3,participant.beliefs1_2,participant.beliefs2_3,participant.beliefs4,participant.belief_bonus,participant.feedback,participant.feedback_difficulty,participant.feedback_understanding,participant.feedback_satisfied,participant.feedback_pay,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.real_world_currency_per_point,session.config.development,session.config.participation_fee,session.prolific_completion_url,otfe.1.player.id_in_group,otfe.1.player.role,otfe.1.player.payoff,otfe.1.player.data_dummy,otfe.1.player.beliefs1,otfe.1.player.beliefs2,otfe.1.player.beliefs3,otfe.1.player.beliefs4,otfe.1.player.beliefs1_2,otfe.1.player.beliefs1_3,otfe.1.player.beliefs2_3,otfe.1.player.cq_1,otfe.1.player.cq_2,otfe.1.player.cq_3,otfe.1.player.survey_student_loans_with,otfe.1.player.survey_student_loans_without,otfe.1.player.survey_student_loans_with_likert,otfe.1.player.survey_student_loans_without_likert,otfe.1.player.survey_pandemic,otfe.1.player.survey_wealth_tax_savings,otfe.1.player.survey_wealth_tax_savings_number,otfe.1.player.survey_wealth_tax_consumption,otfe.1.player.survey_wealth_tax_personal_savings,otfe.1.player.survey_wealth_tax_personal_consumption,otfe.1.player.survey_repatriation,otfe.1.player.survey_tax_rates_1,otfe.1.player.survey_tax_rates_2,otfe.1.player.survey_tax_rates_3,otfe.1.player.survey_tax_rates_4,otfe.1.player.survey_tax_rates_5,otfe.1.player.survey_tax_rates_1_prob,otfe.1.player.survey_tax_rates_2_prob,otfe.1.player.survey_tax_rates_3_prob,otfe.1.player.survey_tax_rates_4_prob,otfe.1.player.survey_tax_rates_5_prob,otfe.1.player.annual_income,otfe.1.player.feedback,otfe.1.player.feedback_difficulty,otfe.1.player.feedback_understanding,otfe.1.player.feedback_satisfied,otfe.1.player.feedback_pay,otfe.1.group.id_in_subsession,otfe.1.subsession.round_number
840,5j3sev05,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,840,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
841,ctekoee8,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,841,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
842,dc3h53k1,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,1_2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,842,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
843,e4o2dl7r,,0,0,32,,,,0,,,0.0,T1-T-Info,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,843,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
844,bjaofb2p,,0,0,32,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,844,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
845,awqbsyp0,,0,0,32,,,,0,,,0.0,T1-P,,,,,,0,0,0,,,,,1_2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,845,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
846,79vvjwvm,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,1_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,846,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
847,18dvx2u9,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,847,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
848,jn1j6rgm,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,2_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,848,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
849,yew72kb1,,0,0,32,,,,0,,,0.0,T1-T-Info,,,,,,0,0,0,,,,,2_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,849,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
850,bph0ypxj,,0,0,32,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,850,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
851,uv7m760l,,0,0,32,,,,0,,,0.0,T1-P,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,851,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
852,8vs3uxaa,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,1_2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,852,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
853,uzv47zeq,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,853,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
854,da1alrhh,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,854,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
855,bzshdouv,,0,0,32,,,,0,,,0.0,T1-T-Info,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,855,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
856,zzimreym,,0,0,32,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,0,,,,,2_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,856,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
857,b6o76zip,,0,0,32,,,,0,,,0.0,T1-P,,,,,,0,0,0,,,,,1_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,857,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
858,1em73vhw,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,858,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
859,klat0n68,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,859,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
860,db049l74,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,860,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
861,fl2xc57p,,0,0,32,,,,0,,,0.0,T1-T-Info,,,,,,0,0,0,,,,,2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,861,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
862,1p6e2f17,,0,0,32,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,0,,,,,2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,862,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
863,y3mcv6o5,,0,0,32,,,,0,,,0.0,T1-P,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,863,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
864,ns27e43v,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,864,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
865,rapwth52,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,1_2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,865,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
866,jb0fyc40,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,866,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
867,mmzkf8xt,,0,0,32,,,,0,,,0.0,T1-T-Info,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,867,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
868,alzmu00z,,0,0,32,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,0,,,,,1_2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,868,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
869,jf1ebr5s,,0,0,32,,,,0,,,0.0,T1-P,,,,,,0,0,0,,,,,2_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,869,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
870,9698f3c4,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,870,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
871,46np5q67,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,871,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
872,9kpk4aaj,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,872,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
873,4yu3i33y,,0,0,32,,,,0,,,0.0,T1-T-Info,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,873,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
874,kpjha8k1,,0,0,32,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,0,,,,,2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,874,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
875,1q8gmtjh,,0,0,32,,,,0,,,0.0,T1-P,,,,,,0,0,0,,,,,1_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,875,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
876,8pn1pl3z,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,1_2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,876,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
877,ba11k39p,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,877,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
878,ikj8s8i2,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,878,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
879,qlncak3y,,0,0,32,,,,0,,,0.0,T1-T-Info,,,,,,0,0,0,,,,,1_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,879,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
880,tr92ht7n,,0,0,32,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,880,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
881,4ojzd1g8,,0,0,32,,,,0,,,0.0,T1-P,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,881,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
882,jh3s8jri,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,1_2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,882,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
883,r22d1lfu,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,883,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
884,6fhr9aag,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,2_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,884,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
885,zzsvive8,,0,0,32,,,,0,,,0.0,T1-T-Info,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,885,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
886,t6r4pwps,,0,0,32,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,886,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
887,ibvgo5y9,,0,0,32,,,,0,,,0.0,T1-P,,,,,,0,0,0,,,,,2_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,887,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
888,zulqe4bl,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,1_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,888,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
889,r81tjd4m,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,1_2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,889,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
890,llhfltf5,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,890,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
891,kyaagcsk,,0,0,32,,,,0,,,0.0,T1-T-Info,,,,,,0,0,0,,,,,2_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,891,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
892,58qumkef,,0,0,32,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,0,,,,,2_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,892,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
893,cl63vu36,,0,0,32,,,,0,,,0.0,T1-P,,,,,,0,0,0,,,,,2_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,893,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
894,g5fzjya5,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,1_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,894,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
895,hloiodts,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,1_2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,895,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
896,4jbswuez,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,896,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
897,jb0579d7,,0,0,32,,,,0,,,0.0,T1-T-Info,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,897,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
898,v9u40so4,,0,0,32,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,0,,,,,1_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,898,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
899,pic7r1r2,,0,0,32,,,,0,,,0.0,T1-P,,,,,,0,0,0,,,,,2_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,899,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
900,q27hi8jq,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,1_2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,900,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
901,dhovuzey,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,901,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
902,vtbpdmza,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,1_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,902,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
903,fnhtn257,,0,0,32,,,,0,,,0.0,T1-T-Info,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,903,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
904,06edtfo5,,0,0,32,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,0,,,,,2_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,904,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
905,qspb3ivl,,0,0,32,,,,0,,,0.0,T1-P,,,,,,0,0,0,,,,,2_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,905,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
906,efluxekx,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,1_2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,906,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
907,v11yda2a,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,907,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
908,1g2ba7r8,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,908,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
909,5a5qft8a,,0,0,32,,,,0,,,0.0,T1-T-Info,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,909,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
910,07mj2yil,,0,0,32,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,0,,,,,2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,910,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
911,8iqfs8dj,,0,0,32,,,,0,,,0.0,T1-P,,,,,,0,0,0,,,,,2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,911,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
912,efiyvw1f,,0,0,32,,,,0,,,0.0,C-Info,,,,,,0,0,0,,,,,1_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,912,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
913,xapruke3,,0,0,32,,,,0,,,0.0,C-NoInfo,,,,,,0,0,0,,,,,1_3,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,913,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
914,w1ll1hg4,,0,0,32,,,,0,,,0.0,T2-T,,,,,,0,0,0,,,,,1_2,,,,,,,,,,,,,,utx0z3u4,,,,,0,otfe,1.0,0,0.0,https://app.prolific.com/submissions/complete?cc=C1D231BT,914,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
