participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.treatment,participant.start_time,participant.end_time,participant.finished,participant.browser,participant.attention_check,participant.cq_1_mistakes,participant.cq_2_mistakes,participant.attempts_training,participant.attempts_work_1,participant.attempts_work_2,participant.attempts_work_3,participant.which_belief,participant.beliefs1,participant.beliefs2,participant.beliefs3,participant.beliefs1_3,participant.beliefs1_2,participant.beliefs2_3,participant.beliefs4,participant.belief_bonus,participant.feedback,participant.feedback_difficulty,participant.feedback_understanding,participant.feedback_satisfied,participant.feedback_pay,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.name,session.config.participation_fee,session.config.development,session.prolific_completion_url,otfe.1.player.id_in_group,otfe.1.player.role,otfe.1.player.payoff,otfe.1.player.data_dummy,otfe.1.player.beliefs1,otfe.1.player.beliefs2,otfe.1.player.beliefs3,otfe.1.player.beliefs4,otfe.1.player.beliefs1_2,otfe.1.player.beliefs1_3,otfe.1.player.beliefs2_3,otfe.1.player.cq_1,otfe.1.player.cq_2,otfe.1.player.cq_3,otfe.1.player.survey_student_loans,otfe.1.player.survey_pandemic,otfe.1.player.survey_wealth_tax_savings,otfe.1.player.survey_wealth_tax_consumption,otfe.1.player.survey_wealth_tax_personal_savings,otfe.1.player.survey_wealth_tax_personal_consumption,otfe.1.player.survey_repatriation,otfe.1.player.survey_one_time_policies,otfe.1.player.survey_tax_rates_1,otfe.1.player.survey_tax_rates_2,otfe.1.player.survey_tax_rates_3,otfe.1.player.survey_tax_rates_4,otfe.1.player.survey_tax_rates_5,otfe.1.player.feedback,otfe.1.player.feedback_difficulty,otfe.1.player.feedback_understanding,otfe.1.player.feedback_satisfied,otfe.1.player.feedback_pay,otfe.1.group.id_in_subsession,otfe.1.subsession.round_number
782,eip5oluk,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,782,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
783,rdmxt9hq,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,783,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
784,xrzpm82i,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,784,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
785,kq19r8zi,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,785,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
786,hz8wonjz,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,786,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
787,y32yr2j9,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,787,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
788,vfjmstrf,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,788,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
789,o5qvy43s,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,789,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
790,mchcmh8e,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,790,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
791,ana49ltv,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,791,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
792,srx0ir63,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,792,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
793,1v5dchve,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,793,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
794,dxx5trbz,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,794,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
795,ao431cmo,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,795,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
796,rmkf7bq2,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,796,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
797,8osbhu0w,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,797,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
798,l5aya891,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,798,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
799,ec3wcrbe,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,799,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
800,0cafiaxm,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,800,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
801,0utcuwgl,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,801,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
802,f1fvdkxz,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,802,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
803,fkd912uk,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,803,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
804,0k55iq4v,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,804,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
805,9iz1q4jz,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,805,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
806,hn7pzqcr,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,806,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
807,9ym7pi6p,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,807,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
808,9tr9j3ki,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,808,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
809,8ro1l7ya,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,809,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
810,lyi15wkh,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,810,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
811,sviupdaf,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,811,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
812,qqkivknv,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,812,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
813,ythyzfa5,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,813,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
814,kzhxs7cf,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,814,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
815,c9eu8hue,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,815,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
816,s9xydng5,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,816,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
817,o3b9ircx,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,817,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
818,az0rb7nq,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,818,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
819,s6abqix2,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,819,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
820,0dzpylqg,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,820,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
821,553o8u77,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,821,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
822,jcn6m3fu,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,822,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
823,8lilfmu7,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,823,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
824,c1xpg2or,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,824,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
825,e35ftek7,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,825,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
826,eemm2w4v,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,826,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
827,exip4uav,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,827,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
828,oearr025,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,828,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
829,u8woe65i,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,829,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
830,3qnle7xj,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,830,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
831,mip796cy,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,831,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
832,nsagg38c,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,832,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
833,ihl8hifx,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,833,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
834,z2ubo4kr,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,834,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
835,y2bh4h1l,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,835,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
836,vmxyuz1g,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,836,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
837,q5e85ryl,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,837,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
838,iw7jotgk,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,838,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
839,7sen2nwv,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,839,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
840,gvrssisy,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,840,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
841,x01pe021,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,841,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
842,6uc3kch6,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,842,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
843,5mhwd7p4,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,843,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
844,qakmrcp9,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,844,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
845,8rnv4s8q,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,845,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
846,kje85ti0,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,846,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
847,vmthpv30,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,847,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
848,myu87e7u,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,848,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
849,3p8xmr77,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,849,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
850,hqziq3sd,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,850,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
851,yhnf4wib,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,851,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
852,a9blukgu,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,852,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
853,td1k5lu7,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,853,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
854,ypjkb2y5,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,854,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
855,5zeptzj1,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,855,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
856,1qb2ve4z,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,856,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
857,rbs98l4f,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,857,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
858,gflefy3s,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,858,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
859,8p1frzek,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,859,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
860,jgbwk4eb,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,860,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
861,jmmz0q6n,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,861,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
862,th7fqf6q,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,862,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
863,ks5p1wv3,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,863,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
